|Gl 379.1 AB     |Wo 9317 AB   |10 09 31.77|-35 51 24.4|2MASS J10093179-3551243| 5.132| 4.704| 4.613|
|Gl 887          |HIP 114046   |23 05 52.04|-35 51 11.1|2MASS J23055131-3551130| 4.338| 3.608| 3.465|
|GJ 3588         |             |10 12 59.62|-35 43 59.0|2MASS J10125964-3543591| 9.219| 8.575| 8.357|
|GJ 1036         |HIP 6005     |01 17 15.41|-35 42 57.2|2MASS J01171538-3542569| 7.845| 7.182| 6.938|
|GJ 3806 A       |HIP 67408 A  |13 48 55.07|-35 42 15.0|2MASS J13485513-3542148| 5.549| 5.288| 5.217|
|GJ 3807 B       |HIP 67408 B  |13 48 55.03|-35 42 03.5|2MASS J13485510-3542032| 7.722| 7.140| 7.018|
|GJ 3300         |HIP 21327    |04 34 38.50|-35 39 29.0|2MASS J04343850-3539288| 6.250| 5.944| 5.813|
|Gl 255 A        |HIP 33451 A  |06 57 17.58|-35 30 25.9|2MASS J06571758-3530257| 5.379| 5.171| 5.090|
|Gl 255 B        |HIP 33451 B  |06 57 17.60|-35 30 25.6|2MASS J06571758-3530257| 5.379| 5.171| 5.090|
|GJ 1239         |HIP 96113    |19 32 30.27|-35 27 06.2|2MASS J19323029-3527065| 6.657| 6.085| 5.957|
|Wo 9787         |HIP 111349   |22 33 30.68|-35 26 40.4|2MASS J22333068-3526402| 6.549| 6.230| 6.112|
|GJ 3777         |             |13 20 03.86|-35 24 44.1|2MASS J13200391-3524437| 8.831| 8.247| 7.981|
|GJ 3319         |HIP 22787    |04 54 04.21|-35 24 16.3|2MASS J04540419-3524164| 6.249| 5.887| 5.770|
|GJ 2126         |HIP 83941    |17 09 26.62|-35 23 28.8|2MASS J17092662-3523287| 8.283| 7.643| 7.557|
|Gl 532.1        |HIP 67851    |13 53 52.06|-35 18 51.7|2MASS J13535209-3518517| 4.479| 3.810| 3.751|
|GJ 3687         |HIP 57574    |11 48 03.88|-35 13 31.1|2MASS J11480389-3513312| 5.712| 5.304| 5.202|
|GJ 3013         |HIP 950      |00 11 44.01|-35 07 59.2|2MASS J00114399-3507593| 4.414| 4.159| 4.134|
|GJ 3317         |HIP 22451    |04 49 52.33|-35 06 27.5|2MASS J04495233-3506273| 5.896| 5.443| 5.334|
|Gl 667 C        |             |17 18 58.82|-34 59 48.6|2MASS J17185868-3459483| 6.848| 6.322| 6.036|
|Gl 667 AB       |HIP 84709    |17 18 57.18|-34 59 23.3|2MASS J17185698-3459236| 3.903| 3.230| 3.123|
|Gl 755          |HIP 95149    |19 21 29.76|-34 59 00.6|2MASS J19212974-3459002| 5.319| 5.050| 4.926|
|Wo 9247         |HIP 38980    |07 58 36.91|-34 56 41.2|2MASS J07583693-3456414| 6.549| 6.239| 6.077|
|GJ 1161 B       |             |12 35 37.79|-34 54 15.4|2MASS J12353780-3454153| 8.145| 7.576| 7.299|
|GJ 1161 A       |HIP 61451    |12 35 33.55|-34 52 54.9|2MASS J12353357-3452547| 5.952| 5.436| 5.262|
|Gl 886.2        |Wo 9807      |23 03 29.82|-34 44 57.9|2MASS J23032981-3444579| 4.831| 4.516| 4.352|
|Gl 292 B        |HIP 38423 B  |07 52 15.36|-34 42 19.7|2MASS J07521555-3442199| 4.166| 3.778| 3.841|
|Gl 292 A        |HIP 38423 A  |07 52 15.66|-34 42 19.6|2MASS J07521555-3442199| 4.166| 3.778| 3.841|
|GJ 2133         |             |17 54 02.98|-34 40 18.1|2MASS J17540302-3440177| 9.431| 8.875| 8.550|
|Gl 454.2 A      |Wo 9385 A    |12 01 46.10|-34 39 01.2|2MASS J12014612-3439011| 5.865| 5.613| 5.547|
|Gl 454.2 B      |Wo 9385 B    |12 01 46.15|-34 39 01.1|2MASS J12014612-3439011| 5.865| 5.613| 5.547|
|GJ 2132         |             |17 52 48.82|-34 38 43.1|2MASS J17524886-3438425|10.718|10.151|10.001|
|Gl 105.1        |Wo 9088      |02 36 58.61|-34 34 40.7|2MASS J02365859-3434404| 4.596| 4.185| 4.246|
|GJ 1175         |HIP 66765    |13 41 04.17|-34 27 51.0|2MASS J13410416-3427507| 5.449| 5.137| 4.929|
|Gl 639.1        |Wo 9579      |16 50 09.81|-34 17 35.6|2MASS J16500982-3417355| 0.422|-0.248|-0.392|
|GJ 3001         |             |00 02 40.10|-34 13 39.5|2MASS J00024008-3413386|14.117|14.024|13.919|
|Gl 288 A        |HIP 37853    |07 45 35.02|-34 10 20.5|2MASS J07453500-3410226| 4.478| 3.908| 3.750|
|GJ 1050         |             |02 39 50.71|-34 07 57.5|2MASS J02395066-3407557| 8.060| 7.540| 7.305|
|GJ 4387         |             |23 59 51.38|-34 06 42.5|2MASS J23595135-3406422| 8.590| 7.979| 7.748|
|Gl 695.1        |Wo 9604      |17 47 57.55|-34 01 08.0|2MASS J17475757-3401070| 5.913| 5.586| 5.528|
|Gl 534.3        |Wo 9463      |13 58 36.71|-34 00 04.7|2MASS J13583675-3400042| 6.863| 6.523| 6.426|
|GJ 1106         |HIP 38910    |07 57 48.50|-33 57 07.9|2MASS J07574847-3357082| 6.626| 6.045| 5.909|
|Gl 288 B        |             |07 45 38.42|-33 55 51.4|2MASS J07453844-3355528|14.780|14.548|14.399|
|GJ 2022 A       |             |01 24 27.69|-33 55 08.8|2MASS J01242767-3355086| 9.203| 8.659| 8.240|
|Gl 773.4        |Wo 9679      |20 00 20.25|-33 42 12.4|2MASS J20002024-3342122| 4.513| 4.641| 4.476|
|GJ 4207         |             |21 38 43.65|-33 39 55.3|2MASS J21384369-3339555| 8.437| 7.843| 7.574|
|GJ 1016         |HIP 3261     |00 41 30.47|-33 37 32.0|2MASS J00413051-3337317| 7.708| 7.100| 6.884|
|GJ 4172         |HIP 103605   |20 59 29.14|-33 36 59.8|2MASS J20592914-3336596| 5.828| 5.386| 5.283|
|GJ 1137         |HIP 52521    |10 44 20.91|-33 34 37.3|2MASS J10442091-3334372| 6.694| 6.259| 6.132|
|GJ 3187         |HIP 13388    |02 52 19.69|-33 27 02.3|2MASS J02521965-3327024| 6.560| 6.088| 5.981|
|Gl 871.1 B      |             |22 45 00.15|-33 15 25.6|2MASS J22450004-3315258| 8.681| 8.057| 7.793|
|Gl 871.1 A      |HIP 112312   |22 44 57.96|-33 15 01.7|2MASS J22445794-3315015| 7.786| 7.154| 6.932|
|GJ 2004         |HIP 1837     |00 23 15.96|-33 10 03.1|2MASS J00231598-3310032| 6.801| 6.295| 6.134|
|Gl 525.1        |Wo 9459      |13 45 41.25|-33 02 37.4|2MASS J13454130-3302372| 3.585| 3.347| 3.410|
|Gl 385.1        |Wo 9320      |10 13 24.73|-33 01 54.2|2MASS J10132474-3301542| 5.326| 5.063| 4.955|
|GJ 3702         |             |12 03 58.28|-33 01 26.5|2MASS J12035831-3301265| 9.529| 9.073| 8.744|
|Gl 318          |             |08 41 32.43|-32 56 32.9|2MASS J08413249-3256340|11.578|11.539|11.547|
|Wo 9800 B       |HIP 112948 B |22 52 31.22|-32 52 32.7|2MASS J22523150-3252319| 4.449| 4.407| 4.478|
|Wo 9800 A       |HIP 112948 A |22 52 31.54|-32 52 31.8|2MASS J22523150-3252319| 4.449| 4.407| 4.478|
|Wo 9543 A       |HIP 78842 A  |16 05 39.17|-32 51 44.6|2MASS J16053923-3251440| 6.420| 5.960| 5.879|
|Wo 9543 B       |HIP 78842 B  |16 05 39.22|-32 51 44.2|2MASS J16053923-3251440| 6.420| 5.960| 5.879|
|Wo 9543 C       |HIP 78842 C  |16 05 39.27|-32 51 35.0|2MASS J16053930-3251343| 8.606| 7.974| 7.833|
|GJ 1038         |HIP 6626 A   |01 25 01.82|-32 51 04.1|2MASS J01250179-3251041| 7.066| 6.417| 6.207|
|Gl 432 B        |             |11 34 30.66|-32 50 04.0|                       |      |      |      |
|Gl 432 A        |HIP 56452    |11 34 29.49|-32 49 52.8|2MASS J11342953-3249533| 4.784| 4.138| 4.022|
|Gl 902.1        |Wo 9833      |23 39 51.31|-32 44 36.3|2MASS J23395129-3244358| 5.786| 5.332| 5.265|
|GJ 2006 B       |             |00 27 50.36|-32 33 23.9|2MASS J00275035-3233238| 8.973| 8.390| 8.116|
|GJ 2006 A       |             |00 27 50.24|-32 33 06.1|2MASS J00275023-3233060| 8.882| 8.236| 8.012|
|Gl 849.1        |Wo 9770      |22 10 08.78|-32 32 54.3|2MASS J22100875-3232544| 3.930| 3.639| 3.704|
|Gl 433          |HIP 56528    |11 35 26.95|-32 32 23.9|2MASS J11352695-3232232| 6.471| 5.856| 5.623|
|Wo 9821         |HIP 115102   |23 18 49.44|-32 31 55.3|2MASS J23184943-3231550| 2.333| 1.809| 1.718|
|Wo 9714         |HIP 103768   |21 01 39.10|-32 31 28.1|2MASS J21013907-3231279| 6.984| 6.392| 6.221|
|GJ 1079         |HIP 25421    |05 26 14.74|-32 30 17.2|2MASS J05261471-3230170| 6.014| 5.492| 5.386|
|GJ 4242 A       |             |21 58 50.19|-32 28 17.8|2MASS J21585020-3228176|10.390| 9.826| 9.558|
|GJ 4243 B       |             |21 58 49.13|-32 26 25.5|2MASS J21584914-3226253|10.654|10.091| 9.761|
|Gl 799 B        |HIP 102141 C |20 41 51.12|-32 26 10.2|2MASS J20415111-3226073| 5.807| 5.201| 4.944|
|Gl 799 A        |HIP 102141 B |20 41 51.16|-32 26 06.8|2MASS J20415111-3226073| 5.807| 5.201| 4.944|
|GJ 1177 B       |HIP 67308 B  |13 47 42.84|-32 25 51.0|2MASS J13474283-3225509| 6.435| 5.799| 5.654|
|GJ 1177 A       |HIP 67308 A  |13 47 42.16|-32 25 48.1|2MASS J13474215-3225480| 6.333| 5.725| 5.557|
|GJ 3074         |HIP 5260     |01 07 13.59|-32 25 46.9|2MASS J01071358-3225466| 7.888| 7.268| 7.055|
|GJ 2007         |HIP 2342     |00 29 55.08|-32 16 24.1|2MASS J00295508-3216239| 6.312| 5.775| 5.646|
|Gl 672.1        |Wo 9590      |17 23 49.23|-32 15 16.3|2MASS J17234924-3215153| 8.376| 7.822| 7.519|
|GJ 1126 B       |             |09 30 27.68|-32 06 22.1|2MASS J09302768-3206223| 9.270| 8.770| 8.497|
|GJ 1126 A       |HIP 46626    |09 30 28.09|-32 06 12.2|2MASS J09302809-3206126| 6.492| 5.975| 5.809|
|GJ 2130 A       |HIP 86961    |17 46 12.75|-32 06 09.3|2MASS J17461275-3206088| 7.113| 6.528| 6.251|
|GJ 2130 B       |HIP 86963    |17 46 14.42|-32 06 08.5|2MASS J17461442-3206081| 7.460| 6.862| 6.586|
|Gl 91           |HIP 10395    |02 13 53.63|-32 02 28.5|2MASS J02135359-3202282| 6.961| 6.327| 6.093|
|Gl 869          |HIP 111978   |22 40 55.17|-31 59 24.2|2MASS J22405515-3159241| 6.057| 5.734| 5.622|
|GJ 2065         |HIP 39637 A  |08 05 59.52|-31 50 25.6|2MASS J08055952-3150257| 6.738| 5.772| 5.434|
|Gl 245.1        |Wo 9217      |06 45 22.94|-31 47 37.2|2MASS J06452295-3147368| 4.986| 4.806| 4.664|
|Gl 781.1 A      |Wo 9686 A    |20 07 48.02|-31 45 28.4|2MASS J20074802-3145284| 8.367| 7.833| 7.591|
|Gl 781.1 B      |Wo 9686 B    |20 07 44.98|-31 45 14.4|2MASS J20074494-3145136| 8.274| 7.679| 7.397|
|GJ 1130 B       |             |09 53 27.38|-31 45 08.5|2MASS J09532738-3145083|10.134| 9.619| 9.283|
|GJ 1130 A       |HIP 48502    |09 53 28.07|-31 45 08.0|2MASS J09532808-3145079| 7.402| 6.771| 6.568|
|GJ 4131         |             |20 04 06.75|-31 41 48.0|2MASS J20040671-3141469| 9.906| 9.314| 9.028|
|Gl 879          |HIP 113283   |22 56 24.05|-31 33 56.0|2MASS J22562403-3133559| 4.533| 3.804| 3.805|
|Gl 309          |HIP 41926    |08 32 51.50|-31 30 03.1|2MASS J08325148-3130031| 5.333| 4.763| 4.438|
|GJ 1009         |HIP 1734     |00 21 56.04|-31 24 21.9|2MASS J00215604-3124215| 7.674| 7.052| 6.785|
|GJ 3692         |             |11 53 12.43|-31 23 56.1|2MASS J11531249-3123560| 9.308| 8.776| 8.555|
|Gl 803          |HIP 102409   |20 45 09.53|-31 20 27.2|2MASS J20450949-3120266| 5.436| 4.831| 4.529|
|GJ 1246         |HIP 98130    |19 56 37.02|-31 20 07.1|2MASS J19563704-3120071| 6.534| 6.013| 5.869|
|GJ 3341         |             |05 15 46.72|-31 17 45.3|2MASS J05154667-3117456| 8.592| 7.990| 7.733|
|GJ 1118         |             |08 59 05.31|-31 13 26.6|2MASS J08590526-3113259| 9.408| 8.862| 8.586|
|GJ 3786         |             |13 27 19.59|-31 10 39.7|2MASS J13271966-3110394| 9.329| 8.768| 8.517|
|Wo 9340         |HIP 53311    |10 54 12.21|-31 09 34.6|2MASS J10541220-3109343| 7.182| 6.891| 6.824|
|GJ 3634         |             |10 58 35.10|-31 08 38.4|2MASS J10583513-3108382| 8.361| 7.762| 7.470|
|Gl 225.2 ABC    |Wo 9196 ABC  |06 00 19.40|-31 01 49.4|2MASS J06001940-3101494| 5.659| 5.070| 4.902|
|GJ 3148 A       |HIP 10617    |02 16 41.20|-30 59 18.2|2MASS J02164119-3059181| 7.987| 7.320| 7.131|
|GJ 4097         |HIP 94020 A  |19 08 31.73|-30 58 21.5|2MASS J19083172-3058215| 6.530| 6.172| 6.108|
|GJ 3149 B       |             |02 16 35.11|-30 58 07.3|2MASS J02163510-3058073| 8.777| 8.191| 7.887|
|Wo 9079         |HIP 10977    |02 21 23.99|-30 56 01.1|2MASS J02212395-3056011| 7.180| 6.764| 6.599|
|GJ 3914         |             |15 43 19.57|-30 55 50.5|2MASS J15431960-3055500| 9.386| 8.795| 8.566|
|Gl 539.2        |Wo 9469      |14 09 27.18|-30 55 49.1|2MASS J14092718-3055490| 8.793| 8.116| 7.896|
|Wo 9043         |HIP 5389     |01 08 57.95|-30 55 45.4|2MASS J01085793-3055452| 7.729| 7.323| 7.257|
|GJ 2023         |             |01 29 56.13|-30 55 09.9|2MASS J01295612-3055098|15.727|15.910|      |
|Gl 790          |HIP 100925   |20 27 44.25|-30 52 04.2|2MASS J20274424-3052039| 5.362| 5.067| 4.915|
|GJ 3964         |             |16 35 40.40|-30 51 20.2|2MASS J16354037-3051205| 8.887| 8.359| 8.075|
|Wo 9407         |HIP 60930    |12 29 19.11|-30 50 26.3|2MASS J12291909-3050260| 7.601| 7.220| 7.097|
|Gl 89           |HIP 10320    |02 12 54.47|-30 43 25.8|2MASS J02125447-3043258| 5.270| 5.304| 5.206|
|Wo 9577         |HIP 82132    |16 46 45.13|-30 37 59.0|2MASS J16464512-3037588| 7.953| 7.344| 7.132|
|Gl 141.2        |Wo 9116      |03 26 11.12|-30 37 04.1|2MASS J03261109-3037043| 6.573| 6.238| 6.131|
|Gl 377          |HIP 49091    |10 01 10.74|-30 23 24.5|2MASS J10011079-3023249| 7.598| 6.994| 6.700|
|Gl 42           |HIP 4148     |00 53 01.14|-30 21 24.9|2MASS J00530108-3021249| 5.537| 5.049| 4.894|
|Gl 446          |HIP 57507    |11 47 15.81|-30 17 11.4|2MASS J11471583-3017113| 5.217| 4.935| 4.798|
|GJ 2060         |HIP 36349 A  |07 28 51.37|-30 14 48.5|2MASS J07285137-3014490| 6.615| 5.970| 5.716|
|GJ 2147         |HIP 99438    |20 10 56.84|-30 13 06.6|2MASS J20105686-3013064|12.583|12.641|12.698|
|GJ 3350         |             |05 31 04.33|-30 11 44.7|2MASS J05310430-3011442| 9.046| 8.489| 8.190|
|GJ 3135         |HIP 9786     |02 05 48.55|-30 10 35.9|2MASS J02054859-3010361| 8.367| 7.867| 7.558|
|Gl 412.2        |Wo 9346      |11 07 54.43|-30 10 28.4|2MASS J11075444-3010284| 5.396| 5.114| 4.995|
|Wo 9608         |HIP 88033    |17 58 53.28|-30 10 19.1|2MASS J17585326-3010180| 7.794| 7.362| 7.272|
|Wo 9094         |HIP 12483    |02 40 38.78|-30 08 07.5|2MASS J02403873-3008075| 6.861| 6.530| 6.477|
|Gl 862          |HIP 110996   |22 29 15.23|-30 01 06.3|2MASS J22291524-3001065| 5.769| 5.285| 5.115|
|GJ 4013         |             |17 38 03.60|-30 00 57.3|2MASS J17380361-3000571| 8.120| 7.460| 7.269|
|Gl 306.1        |Wo 9263      |08 25 49.52|-29 55 50.1|2MASS J08254952-2955505| 6.610| 6.289| 6.206|
|Gl 60 ABC       |HIP 7372     |01 35 01.01|-29 54 37.2|2MASS J01350102-2954373| 5.340| 4.973| 4.690|
|Gl 710.1        |Wo 9626      |18 20 59.64|-29 49 41.2|2MASS J18205962-2949412| 0.505|-0.156|-0.302|
|GJ 3017         |             |00 15 36.71|-29 46 00.5|2MASS J00153670-2946003| 9.775| 9.254| 8.896|
|GJ 3065         |HIP 4353 A   |00 55 49.26|-29 40 33.4|2MASS J00554926-2940336| 7.284| 6.744| 6.571|
|Gl 868          |HIP 111960   |22 40 43.38|-29 40 28.1|2MASS J22404335-2940278| 5.773| 5.261| 5.039|
|GJ 3597         |HIP 50921    |10 23 55.28|-29 38 43.9|2MASS J10235528-2938441| 5.685| 5.382| 5.245|
|Gl 881          |HIP 113368   |22 57 39.05|-29 37 20.1|2MASS J22573901-2937193| 1.037| 0.937| 0.945|
|GJ 4162         |             |20 45 45.40|-29 27 29.3|2MASS J20454538-2927295| 9.383| 8.748| 8.512|
|GJ 4157         |HIP 102264   |20 43 16.00|-29 25 26.1|2MASS J20431599-2925260| 5.710| 5.378| 5.312|
|Gl 296.1        |Wo 9252      |08 07 00.52|-29 24 10.6|2MASS J08070049-2924102| 5.696| 5.373| 5.320|
|GJ 1291 AB      |HIP 117542   |23 50 14.90|-29 24 06.2|2MASS J23501487-2924061| 6.414| 5.983| 5.872|
|Gl 62           |HIP 7539     |01 37 08.63|-29 23 35.8|2MASS J01370861-2923358| 6.684| 6.336| 6.211|
|GJ 4289 B       |             |22 38 25.44|-29 21 24.6|2MASS J22382544-2921244| 8.573| 7.985| 7.702|
|GJ 4288 A       |             |22 38 24.68|-29 21 14.1|2MASS J22382467-2921139| 7.406| 6.807| 6.569|
|GJ 3466 AB      |             |07 54 54.80|-29 20 56.3|2MASS J07545478-2920559| 8.312| 7.686| 7.354|
|GJ 3680         |HIP 57001    |11 41 08.40|-29 11 46.6|2MASS J11410835-2911463| 5.314| 5.084| 4.935|
|GJ 1181 AB      |HIP 67960    |13 55 02.56|-29 05 25.9|2MASS J13550260-2905257| 6.515| 5.838| 5.643|
|GJ 3615         |HIP 52462    |10 43 28.27|-29 03 51.4|2MASS J10432828-2903513| 6.176| 5.770| 5.660|
|GJ 3303         |             |04 36 56.23|-29 03 27.8|2MASS J04365618-2903279| 9.627| 9.081| 8.802|
|Gl 127 A        |HIP 14879 A  |03 12 04.53|-28 59 15.4|2MASS J03120443-2859156| 2.572| 2.317| 2.238|
|Gl 127 B        |HIP 14879 B  |03 12 04.21|-28 59 13.0|2MASS J03120443-2859156| 2.572| 2.317| 2.238|
|GJ 4074         |             |18 45 57.96|-28 54 53.1|2MASS J18455796-2854532| 9.840| 9.506| 9.468|
|GJ 1031         |             |01 08 18.29|-28 48 20.8|2MASS J01081826-2848207| 9.093| 8.536| 8.228|
|GJ 3394         |HIP 30503    |06 24 43.88|-28 46 48.4|2MASS J06244387-2846483| 5.219| 4.962| 4.871|
|Wo 9386         |HIP 58950    |12 05 13.41|-28 43 02.0|2MASS J12051337-2843013| 6.596| 6.284| 6.220|
|Gl 209.1        |Wo 9186      |05 37 44.62|-28 41 22.9|2MASS J05374461-2841228| 4.571| 4.165| 4.181|
|Gl 652          |HIP 83541    |17 04 27.85|-28 34 57.6|2MASS J17042783-2834572| 5.225| 4.955| 4.758|
|GJ 2037         |HIP 22907    |04 55 41.91|-28 33 50.1|2MASS J04554189-2833500| 6.190| 5.686| 5.545|
|Wo 9219         |HIP 33094    |06 53 33.94|-28 32 23.3|2MASS J06533391-2832228| 4.798| 4.565| 4.334|
|Gl 720.1        |HIP 91273    |18 37 03.28|-28 30 47.0|2MASS J18370328-2830470| 5.109| 4.669| 4.651|
|GJ 3945         |             |16 14 21.94|-28 30 36.8|2MASS J16142197-2830362| 8.917| 8.356| 8.114|
|GJ 4272         |             |22 19 23.69|-28 23 20.9|2MASS J22192359-2823204|10.168| 9.637| 9.359|
|Gl 510          |HIP 65520    |13 25 48.85|-28 22 26.4|2MASS J13254887-2822263| 7.717| 7.131| 6.876|
|Wo 9553         |HIP 79946    |16 19 08.43|-28 17 38.0|2MASS J16190842-2817376| 6.544| 6.254| 6.182|
|Wo 9445         |HIP 65674    |13 27 56.03|-28 17 16.6|2MASS J13275605-2817165| 7.960| 7.399| 7.231|
|Gl 412.3        |Wo 9347      |11 08 06.32|-28 16 05.3|2MASS J11080633-2816052| 6.922| 6.318| 6.133|
|GJ 1054 B       |             |03 07 53.41|-28 14 09.8|2MASS J03075341-2814098| 9.351| 8.780| 8.515|
|GJ 1054 A       |HIP 14555    |03 07 55.75|-28 13 11.0|2MASS J03075577-2813108| 7.236| 6.578| 6.367|
|Gl 86.1         |HIP 10164    |02 10 41.66|-28 13 09.3|2MASS J02104165-2813092| 5.356| 4.920| 4.733|
|GJ 3877         |             |14 56 38.26|-28 09 48.6|2MASS J14563831-2809473| 9.965| 9.315| 8.928|
|GJ 3067         |             |00 56 19.67|-28 08 22.6|2MASS J00561966-2808225| 9.127| 8.622| 8.533|
|Wo 9525 AB      |HIP 76470    |15 37 01.45|-28 08 06.3|2MASS J15370144-2808062| 1.143| 0.430| 0.325|
|Wo 9107         |HIP 14086    |03 01 37.64|-28 05 29.6|2MASS J03013762-2805289| 4.364| 3.793| 3.824|
|Gl 84.1 A       |Wo 9070 A    |02 05 23.66|-28 04 11.0|2MASS J02052361-2804116| 7.991| 7.348| 7.164|
|GJ 3816         |             |13 56 20.57|-28 03 49.9|2MASS J13562062-2803497|10.480| 9.875| 9.565|
|Gl 84.1 B       |Wo 9070 B    |02 05 24.70|-28 03 14.8|2MASS J02052466-2803152| 8.803| 8.259| 8.035|
|GJ 2137         |HIP 90611    |18 29 22.30|-27 58 19.0|2MASS J18292229-2758188| 7.205| 6.665| 6.489|
|GJ 3654         |             |11 16 37.64|-27 57 19.4|2MASS J11163766-2757186| 9.364| 8.909| 8.621|
|Gl 154.1 B      |HIP 17544 B  |03 45 24.12|-27 51 46.0|2MASS J03452415-2751451| 6.310| 5.772| 5.603|
|Gl 154.1 A      |HIP 17544 A  |03 45 24.13|-27 51 44.9|2MASS J03452415-2751451| 6.310| 5.772| 5.603|
|GJ 2047         |HIP 28104    |05 56 24.74|-27 51 32.4|2MASS J05562472-2751321|11.224|11.009|10.941|
|Gl 46           |HIP 4569     |00 58 27.93|-27 51 25.3|2MASS J00582789-2751251| 7.763| 7.203| 6.892|
|Gl 58           |HIP 6607     |01 24 49.21|-27 50 20.6|2MASS J01244918-2750201| 7.003| 6.675| 6.617|
|GJ 2112 AB      |             |15 22 12.98|-27 49 42.7|2MASS J15221293-2749436| 9.094| 8.564| 8.274|
|GJ 3525         |HIP 44164    |08 59 42.72|-27 48 58.7|2MASS J08594271-2748587| 5.702| 5.381| 5.260|
|GJ 1145         |HIP 55119    |11 17 07.51|-27 48 48.7|2MASS J11170748-2748485| 7.055| 6.422| 6.195|
|Gl 366.1 AB     |Wo 9306 AB   |09 44 12.10|-27 46 10.1|2MASS J09441210-2746101| 3.620| 3.147| 3.075|
|Gl 791          |HIP 100923   |20 27 41.66|-27 44 51.8|2MASS J20274166-2744506| 7.706| 7.083| 6.864|
|Gl 453          |HIP 58345    |11 57 56.21|-27 42 25.4|2MASS J11575619-2742251| 4.992| 4.617| 4.525|
|Wo 9643         |HIP 93864    |19 06 56.41|-27 40 13.5|2MASS J19065640-2740133| 1.271| 0.585| 0.458|
|GJ 4362         |             |23 48 36.06|-27 39 38.9|2MASS J23483610-2739385| 8.584| 8.023| 7.743|
|Wo 9143         |HIP 19095    |04 05 37.44|-27 39 06.5|2MASS J04053742-2739067| 5.257| 4.846| 4.725|
|GJ 2016         |             |00 56 12.24|-27 37 30.5|2MASS J00561223-2737304|12.046|11.615|11.605|
|GJ 2002         |HIP 1144 A   |00 14 20.20|-27 31 53.2|2MASS J00142021-2731532| 6.252| 5.975| 5.865|
|GJ 3088         |             |01 19 51.14|-27 26 39.0|2MASS J01195110-2726389| 9.983| 9.359| 9.100|
|GJ 3062         |HIP 3922     |00 50 20.82|-27 26 12.7|2MASS J00502081-2726126| 7.935| 7.448| 7.344|
|GJ 2015         |HIP 4002     |00 51 22.71|-27 23 13.5|2MASS J00512270-2723135| 8.542| 8.040| 7.861|
|Gl 243          |HIP 32322    |06 44 51.95|-27 20 30.0|2MASS J06445195-2720302| 5.398| 5.126| 5.055|
|GJ 2013         |             |00 43 36.52|-27 19 37.9|2MASS J00433651-2719379|10.896|10.325|10.262|
|GJ 1060 B       |             |03 28 48.45|-27 19 04.7|2MASS J03284838-2719050| 9.598| 9.003| 8.771|
|GJ 1060 A       |             |03 28 48.80|-27 19 00.2|2MASS J03284874-2719005|13.216|13.109|13.101|
|GJ 3963         |             |16 35 24.64|-27 18 54.7|2MASS J16352464-2718533| 9.777| 9.265| 8.998|
|Gl 836.1        |Wo 9745      |21 39 10.15|-27 18 23.7|2MASS J21391010-2718234| 5.695| 5.387| 5.321|
|GJ 3642 AB      |HIP 54204    |11 05 19.91|-27 17 37.0|2MASS J11051992-2717368| 4.336| 4.081| 4.086|
|Gl 540.1        |Wo 9471      |14 12 46.03|-27 15 40.3|2MASS J14124603-2715401| 3.044| 2.511| 2.388|
|GJ 2005 A       |             |00 24 44.19|-27 08 24.2|2MASS J00244419-2708242| 9.254| 8.547| 8.241|
|Gl 7            |HIP 738      |00 09 04.36|-27 07 19.7|2MASS J00090428-2707196| 8.655| 8.143| 7.856|
|Gl 785          |HIP 99825    |20 15 17.39|-27 01 58.7|2MASS J20151734-2701585| 4.112| 3.582| 3.501|
|Gl 236          |HIP 31148    |06 32 08.81|-27 01 58.2|2MASS J06320879-2701578| 8.602| 8.050| 7.794|
|Gl 17.2         |Wo 9011      |00 22 23.61|-27 01 57.3|2MASS J00222359-2701567| 6.696| 6.244| 6.129|
|Gl 18           |HIP 1936     |00 24 25.93|-27 01 36.4|2MASS J00242587-2701364| 6.197| 5.707| 5.559|
|Wo 9657 B       |HIP 95865 B  |19 29 52.53|-26 59 14.3|2MASS J19295251-2659140|      |      | 6.858|
|Wo 9657 A       |HIP 95865 A  |19 29 52.19|-26 59 08.2|2MASS J19295219-2659082| 3.351| 2.842| 2.777|
|GJ 3092 B       |             |01 22 09.92|-26 54 23.0|2MASS J01220992-2654226|11.092|10.540|10.266|
|GJ 3908         |             |15 31 38.27|-26 54 07.3|2MASS J15313831-2654065| 9.623| 8.977| 8.746|
|GJ 3091 A       |HIP 6390     |01 22 07.61|-26 53 35.2|2MASS J01220762-2653348| 7.052| 6.587| 6.504|
